id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1035728452970455562,Renovated 2BR | 1.5BA on Charles St,9410008,Jason,,Beacon Hill,42.360274242955406,-71.0700590179641,Entire home/apt,695,10,22,2024-09-01,2.33,16,84,22,STR-544865
1036141923934827130,Modern Condo steps from Bunker Hill Monument,170761951,Debbie,,Charlestown,42.37537063838112,-71.06237702904673,Entire home/apt,325,2,43,2024-08-31,4.92,1,288,43,STR-546196
1036165633239705387,2 train stops to Downtown- 5 min,217617282,Beaux,,East Boston,42.37528441486795,-71.03209233216272,Entire home/apt,222,1,41,2024-09-03,4.23,5,249,41,STR-546064
1036247914299882756,Spacious 2BR in the heart of Boston 7798,212359760,Mohammed Radi,,Downtown,42.35169,-71.06528,Entire home/apt,227,1,40,2024-09-14,4.30,63,257,40,Exempt: This listing is a unit that has contracts with hospitals
1036342258423737388,"Couple Room, Pets Are Allowed | Historic Stay",495439249,RoomPicks,,Back Bay,42.35024,-71.07043,Hotel room,799,1,1,2023-12-10,0.11,3,0,1,Exempt: This listing is a hotel or motel
1036342753760669033,Spacious Room w/ Living Area | Downtown Stay,495439249,RoomPicks,,Bay Village,42.35016,-71.06925,Hotel room,799,1,0,,,3,12,0,Exempt: This listing is a hotel or motel
1036342933806513367,Spacious Suite w/ Private Terrace & Living Area,495439249,RoomPicks,,Downtown,42.35198,-71.06874,Hotel room,799,1,0,,,3,8,0,Exempt: This listing is a hotel or motel
1036373792746050726,Awesome 2 BR near train,6775301,Cathy,,Roslindale,42.2898621,-71.1365866,Entire home/apt,144,29,0,,,1,291,0,
1037087523545883310,Quiet 2 Bed/2 Bath Condo w/ parking,7833404,A.,,Dorchester,42.28954,-71.04905,Entire home/apt,148,91,0,,,1,313,0,
1037711493098913889,Compact Studio - Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33406,-71.10538,Entire home/apt,152,2,21,2024-09-02,2.31,17,170,21,STR-545178
1037760042810968275,Cozy Efficiency Unit - Longwood,406353986,Cassandra And Michael,,Mission Hill,42.33418,-71.10523,Entire home/apt,139,2,16,2024-08-10,2.53,17,181,16,STR-545178
1037802536304412236,Cozy Basement Studio - Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.332554675033116,-71.10698955510713,Entire home/apt,146,2,25,2024-09-03,2.99,17,180,25,STR-545178
1038546480198340376,2 bed apartment in Boston,19610602,Emma,,Hyde Park,42.270750363190444,-71.10802813377697,Entire home/apt,134,2,24,2024-09-16,4.59,5,0,24,STR-513973
1038975292518190921,Boston Queen Room 1.1 - New Renovation,272001812,Antonio,,Dorchester,42.31148060660728,-71.06386004943863,Private room,90,1,30,2024-09-01,7.83,7,118,30,STR-541489
1039000774691192703,Beautiful Room Newly Renovated,23860721,Lenie,,Dorchester,42.28523,-71.08062,Private room,80,5,20,2024-08-24,2.47,1,325,20,STR-546512
1039074135360483624,Back Bay Ultra Luxury Condo at Raffles Boston,220832609,Daniel,,Back Bay,42.34866623399031,-71.07508631534422,Entire home/apt,249,29,2,2024-07-01,0.35,1,279,2,
1039110361836526533,Equipped with all the essentials and more,544558363,Brian D,,Longwood Medical Area,42.3383407,-71.1066156,Private room,,1,0,,,3,101,0,Exempt: This listing is a hotel or motel
1039150810936346820,Convenient home base walkable to Fenway,544558363,Brian D,,Longwood Medical Area,42.3383407,-71.1066156,Private room,,1,2,2024-07-05,0.31,3,85,2,Exempt: This listing is a hotel or motel
1039771346698600526,"Blueground | South Boston, gym, near red line",107434423,Blueground,,South Boston,42.341136,-71.049587,Entire home/apt,234,32,0,,,355,0,0,
1039836988066158736,Modern furnishings and Keurig coffeemaker,544558363,Brian D,,Longwood Medical Area,42.3383407,-71.1066156,Private room,,1,2,2024-07-20,0.63,3,100,2,Exempt: This listing is a hotel or motel
1039960171560998994,Luxury 2 Br 2Ba Boston southend,163848078,Adam,,South End,42.34438053849047,-71.06328673875693,Entire home/apt,349,29,10,2024-06-19,1.09,53,365,10,STR-635467
1040026800850553728,New Build XL Modern Home/UMass/Walk2TeneanBeach,463230496,Trang,,Dorchester,42.28938,-71.04194,Entire home/apt,599,1,34,2024-09-15,4.20,1,337,34,STR-545955
1040078061842520496,Boston Queen Suite 1.3,272001812,Antonio,,Dorchester,42.31171,-71.06432,Private room,90,1,5,2024-08-27,3.95,7,294,5,STR-541489
1040128300431492066,Boston King Room 1.2 - New Renovation,272001812,Antonio,,Dorchester,42.31155,-71.06296,Private room,90,1,9,2024-09-05,2.33,7,123,9,STR-541489
1040690604432778871,Newly Renovated 4BR1BA Apartment,540652515,Hong,,Dorchester,42.28155,-71.05255,Entire home/apt,217,2,16,2024-08-25,2.32,2,241,16,STR-546034
1040706388201593690,Redsox. Fenway. NEU. Longwood Medical area. 2,799496,Kj,,Fenway,42.34384481746341,-71.10199271955226,Entire home/apt,549,29,0,,,8,276,0,Exempt: This listing is a unit used for furnished institutional or business stays
1040728605290191958,Downtown Boston Sunny Studio Bed Full of Promises!,5784364,Chen,,Downtown,42.35207045814959,-71.0652700515718,Entire home/apt,255,1,3,2024-05-05,0.38,2,56,3,
1041271880464492279,Boston Central Location Chinatown Famous Nightlife,5784364,Chen,,Downtown,42.35043,-71.06569,Entire home/apt,262,1,4,2024-08-26,0.58,2,75,4,STR-545048
1042138334458791071,Large 2 BR | 1BA in the North End,9410008,Jason,,North End,42.36672,-71.0556,Entire home/apt,495,10,17,2024-08-28,1.95,16,140,17,STR-544878
1042227244488104375,"Peaceful 1BR easy commute, urban suburban mix feel",43071992,Alberto Josue,,Roslindale,42.27131552346868,-71.12159058839843,Private room,85,1,5,2024-09-01,1.74,1,175,5,STR-546859
1042514901433280494,Darling Efficiency Studio Awaits!,244600805,Bay Village,,Bay Village,42.348167003451536,-71.07065541917366,Private room,102,2,3,2024-05-10,0.42,13,155,3,STR-415225
1043585223983157783,Quiet Room in Roslindale,34275177,Thomas,,Roslindale,42.2826331,-71.1276535,Private room,60,1,0,,,2,332,0,STR-476790
1043585306350949114,Spacious Dog Friendly 3bd Apt,251061257,Mary,,Roxbury,42.317229248091635,-71.09690343279392,Entire home/apt,346,2,17,2024-08-26,1.95,3,46,17,STR-528277
1043730588496147940,Charming and Historic Apartment,55128873,Anne,,Beacon Hill,42.359827,-71.069176,Entire home/apt,151,1,38,2024-09-03,5.94,1,187,38,STR-546510
1043989177466394716,"Blueground | Burlington, gym, nr dining & shops",107434423,Blueground,,Brighton,42.35992,-71.14956,Entire home/apt,179,32,0,,,355,280,0,
1044093859255714308,"Blueground | Chinatown/Theater Dist, gym, nr t",107434423,Blueground,,Downtown,42.3511858,-71.06401699999999,Entire home/apt,281,32,0,,,355,261,0,
1044095169626587772,"Blueground | Fenway, gym, nr restaurants & shops",107434423,Blueground,,Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,196,32,0,,,355,159,0,
1044095489750308855,"Blueground | Fenway, gym, nr t stop & dining",107434423,Blueground,,Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,193,32,1,2024-09-01,1,355,144,1,
1044097348938626918,"Blueground | Fenway, gym, nr restaurants & shops",107434423,Blueground,,Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,224,32,0,,,355,80,0,
1044097644041252889,"Blueground | Fenway, gym, nr T stop & dining",107434423,Blueground,,Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,192,32,0,,,355,270,0,
1044097942038829008,"Blueground | Fenway, gym, nr restaurants & shops",107434423,Blueground,,Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,192,32,0,,,355,278,0,
1044098234985885176,"Blueground | Charlestown, w/d, close to dining",107434423,Blueground,,Charlestown,42.3776776,-71.0504732,Entire home/apt,270,32,0,,,355,141,0,
1044116330704872341,Spacious 4 bedroom apartment,248463000,John,,Roxbury,42.3226427,-71.0689677,Entire home/apt,229,1,31,2024-08-27,3.50,1,323,31,Str-544901
1044235789549958854,Studio Nestled in Back Bay!,365116307,Healing Homes,,South End,42.34185805426164,-71.08197597992016,Entire home/apt,218,1,32,2024-08-23,3.42,59,252,32,
1044389282526896981,Beautiful 2BR in Downtown Boston 4818,212359760,Mohammed Radi,,Downtown,42.35313,-71.06398,Entire home/apt,220,1,40,2024-09-09,4.55,63,307,40,Exempt: This listing is a unit that has contracts with hospitals
1044395313761131254,Huge Studio in Downtown Boston 1113,212359760,Mohammed Radi,,Downtown,42.35119,-71.06484,Entire home/apt,216,29,8,2024-08-25,0.90,63,334,8,Exempt: This listing is a unit that has contracts with hospitals
1044404009193371679,Huge Studio in Boston Commons 3907,212359760,Mohammed Radi,,Downtown,42.35252,-71.06335,Entire home/apt,216,1,27,2024-09-15,3.39,63,325,27,Exempt: This listing is a unit that has contracts with hospitals
1044904232739591082,Spacious Studio | Prudential Area,275849638,Steven,,South End,42.34184208679384,-71.08213584864022,Entire home/apt,291,1,19,2024-08-31,2.13,71,243,19,
1044908036462353618,Bright Modern Studio | South End,275849638,Steven,,Back Bay,42.34358,-71.084,Entire home/apt,293,1,28,2024-08-31,4.20,71,237,28,Exempt: This listing is a unit that has contracts with hospitals
1044927243712676834,Vibrant Studio | Prudential Area,275849638,Steven,,Back Bay,42.34202,-71.0837,Entire home/apt,266,1,33,2024-08-18,3.60,71,238,33,Exempt: This listing is a unit that has contracts with hospitals
1044942724473281957,Bold & Spacious Studio | Back Bay,275849638,Steven,,Back Bay,42.34402357502558,-71.08239904009957,Entire home/apt,284,1,40,2024-08-22,4.43,71,237,40,Exempt: This listing is a unit that has contracts with hospitals
1044943476670046248,Spacious and Bright Studio,275849638,Steven,,Back Bay,42.34378148040627,-71.08333199198101,Entire home/apt,307,1,28,2024-08-25,3.05,71,229,28,Exempt: This listing is a unit that has contracts with hospitals
1044968346395200504,Modern Bright Back Bay Studio,275849638,Steven,,Back Bay,42.343542010420684,-71.08374689213927,Entire home/apt,277,1,52,2024-09-01,5.63,71,207,52,Exempt: This listing is a unit that has contracts with hospitals
1045072440252090693,"New! JXNBnB - Entire House in Boston, Mass",109169285,Cav,,Mattapan,42.26976,-71.08894,Entire home/apt,,3,11,2024-09-15,1.42,1,319,11,STR-458350
1045222780197982243,House on the Hill,122533218,Ting-Ho,,Brighton,42.35393,-71.1671,Entire home/apt,445,1,8,2024-09-07,1.95,1,242,8,STR-549396
1045665874129381877,(F35) Brand New beautiful Fenway Park 1bd,331225367,Foster,,Longwood Medical Area,42.34066,-71.10179,Entire home/apt,338,1,42,2024-09-10,5.23,77,137,42,STR-571664
1045730363038682505,Studio in Downtown Boston Theatre District 0580,212359760,Mohammed Radi,,Downtown,42.35342759792766,-71.06367883390668,Entire home/apt,195,1,27,2024-09-14,3.03,63,325,27,Exempt: This listing is a unit that has contracts with hospitals
1045937326985332892,Black Friday 90 Boston spacious cozy apartment 4BR,548573234,Peter,,Dorchester,42.29439144060689,-71.05360323329693,Entire home/apt,378,1,21,2024-09-08,2.32,4,326,21,STR-546179
1045978037009332079,Primo North End Studio,2006852,Jay,,North End,42.36596,-71.053,Entire home/apt,196,1,31,2024-09-01,4.10,16,222,31,STR-546555
1045997328830046841,Stylish Hotel Room in Boston's Fenway - Unit #104,22348222,Maverick,,Fenway,42.34659273299662,-71.09095855986818,Entire home/apt,320,1,42,2024-09-14,4.94,88,329,42,STR-540395
1045997580495005942,Stylish Hotel Room in Boston's Fenway - Unit #107,22348222,Maverick,,Fenway,42.344775060259394,-71.0897079080066,Entire home/apt,320,1,52,2024-09-09,5.95,88,312,52,STR-540399
1046003084909321850,Perfetto North End 1brm,2006852,Jay,,North End,42.3677763751764,-71.05398494483002,Entire home/apt,227,1,27,2024-08-17,3.43,16,212,27,STR-546550
1046015724103910029,Prima Boston North End 2brm,2006852,Jay,,North End,42.36474704062829,-71.05588948386952,Entire home/apt,311,1,29,2024-08-31,5.03,16,194,29,STR-546562
1046356755567106626,Loft Bed Studio | Prudential Area,275849638,Steven,,Back Bay,42.3428614,-71.0829174,Entire home/apt,231,1,37,2024-08-19,4.98,71,200,37,Exempt: This listing is a unit that has contracts with hospitals
1046390455586723676,Simple & Spacious Apartment!,275849638,Steven,,Downtown,42.35398,-71.06293,Entire home/apt,618,1,11,2024-09-02,4.23,71,293,11,Exempt: This listing is a unit that has contracts with hospitals
1046470991404568874,Unique South End Studio,365116307,Healing Homes,,South End,42.34196,-71.08244,Entire home/apt,244,1,34,2024-08-19,3.75,59,242,34,
1046490108856067836,Cozy Garden Level Studio,365116307,Healing Homes,,Back Bay,42.3438,-71.08393,Entire home/apt,223,1,43,2024-09-04,4.66,59,230,43,Exempt: This listing is a unit that has contracts with hospitals
1046563598019556549,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR 4164,212359760,Mohammed Radi,,Dorchester,42.28523646077511,-71.06990730351357,Entire home/apt,183,1,31,2024-09-16,3.35,63,350,31,Exempt: This listing is a unit that has contracts with hospitals
1046568292864752336,Stunning 1BR with a view on the Commons | 2x beds 3901,212359760,Mohammed Radi,,Downtown,42.35297,-71.06369,Entire home/apt,226,1,37,2024-09-10,4.08,63,281,37,Exempt: This listing is a unit that has contracts with hospitals
1046660280019085273,Boston Charm: Private Room Near Downtown,33765183,Anh,,Dorchester,42.30218,-71.0624,Private room,69,1,21,2024-09-17,6.24,1,324,21,STR-556094
1046911896708234351,"Blueground | S Boston, gym, nr red line & shops",107434423,Blueground,,South Boston,42.341136,-71.049587,Entire home/apt,226,32,0,,,355,251,0,
1047166785349446101,"(C21) Back Bay - 2 Beds, Spacious Apartment!",233908696,Together We,,Fenway,42.34748,-71.09078,Entire home/apt,318,1,34,2024-08-25,3.85,2,146,34,STR-571670
1048073482993646187,Beautiful peaceful and safe,301580171,Donald,,Hyde Park,42.2584698,-71.1198095,Entire home/apt,,1,0,,,3,270,0,StR-104774
1048735411776514401,"Not-For-Profit ""Sleep Solutions"" Master Bedroom",21383374,Nick,,Dorchester,42.29231,-71.04953,Private room,89,1,1,2024-03-26,0.17,1,226,1,STR-546813
1049162080230263422,Sunny Victorian Gem w/ Porch,89227862,Paul,,Brighton,42.33763,-71.15213,Entire home/apt,273,2,5,2024-08-06,0.57,21,242,5,Exempt: This listing is a unit used for furnished institutional or business stays
1049558996179766154,Peacefully Safe and unique,301580171,Donald,,Hyde Park,42.2591,-71.12067,Entire home/apt,,1,0,,,3,270,0,STR-144818
1050091154059406405,Large 2 BR|2 BA + Patio in Back Bay,9410008,Jason,,Back Bay,42.34858755849173,-71.08947860978112,Entire home/apt,694,10,12,2024-08-06,1.54,16,138,12,STR-544868
1050117306360743232,Brand New 2 BR | 1 BA in So. BOS #2,9410008,Jason,,South Boston,42.33412,-71.04619,Entire home/apt,425,10,6,2024-09-01,0.81,16,82,6,STR-544883
1050464236680428174,"Blueground | Downtown, gym & w/d, nr waterfront",107434423,Blueground,,Downtown,42.3537627,-71.05305440000001,Entire home/apt,216,32,0,,,355,60,0,
1050621348077465245,"Blueground | Downtown, gym & laundry, nr shops",107434423,Blueground,,Downtown,42.3537627,-71.05305440000001,Entire home/apt,196,32,0,,,355,305,0,
1050663785008931194,"Private Room, Modern/Clean Condo",4383223,Thea,,Dorchester,42.28395,-71.05387,Private room,95,1,0,,,1,268,0,STR-123456
1051355862000278145,New Luxury Renovation | near T,42431392,Frank,,Jamaica Plain,42.2941174,-71.11704639999999,Entire home/apt,,30,17,2024-09-02,2.06,7,328,17,
1051355996118436875,Beautiful New Renovation | near T,42431392,Frank,,Jamaica Plain,42.2941174,-71.11704639999999,Entire home/apt,,30,13,2024-08-05,1.72,7,334,13,
1051415916563794444,New East Boston 1BR | Full Kitchen | Gym + Pool,30283594,Global Luxury Suites,,East Boston,42.36638,-71.04007,Entire home/apt,498,1,1,2024-02-05,0.13,28,349,1,Exempt: This listing is a hotel or motel
1051541596543286941,Lux 1BR w/ Amenities South End,20857768,Compass,,South End,42.34577357566073,-71.0649732382988,Entire home/apt,,29,0,,,20,1,0,Exempt: This listing is a unit used for furnished institutional or business stays
1053041136859919226,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR 2391,212359760,Mohammed Radi,,Dorchester,42.283635895201726,-71.0683874974548,Entire home/apt,125,1,14,2024-06-02,1.59,63,345,14,Exempt: This listing is a unit that has contracts with hospitals
1053675085916056301,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,130680380,Jodie,,Fenway,42.34927,-71.0937,Entire home/apt,117,29,19,2024-07-20,2.31,28,362,19,STR-521905
1054620443981004577,Boston Private Bedroom near train/bus,4546050,Margarita,,West Roxbury,42.279750221552625,-71.1604904383421,Private room,80,5,8,2024-09-16,1.56,3,225,8,STR-520919
1055343444099025131,near Harvard Med School/Longwood,430192128,V,,Jamaica Plain,42.32487763249035,-71.10563271153251,Private room,69,29,0,,,3,48,0,
1058544895983755433,Jamaica Plain apartment for travel nurses,31516518,Jessica,,Jamaica Plain,42.308061456985364,-71.10006342931624,Private room,70,91,0,,,1,267,0,
1060401518925605316,"Boston Hospitality Homes, Harvard",428724673,Priyanka,,Allston,42.35925570000001,-71.12491399999999,Entire home/apt,375,3,24,2024-09-16,3.89,5,264,24,STR-418698
1062232881272392700,"Blueground | Brighton, gym, near green line stop",107434423,Blueground,,Brighton,42.34777380000001,-71.1460998,Entire home/apt,259,32,0,,,355,95,0,
1062426200153203900,luxurious and comfortable room,457840267,Daniele,,East Boston,42.3660348,-71.0392373,Private room,200,1,13,2024-08-30,2.04,2,168,13,STR-548558
1062585348445365680,Spacious North End 1 BR | 1BA,9410008,Jason,,North End,42.36507,-71.05154,Entire home/apt,300,10,14,2024-09-02,1.69,16,103,14,STR-544881
