id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,date,quarter,log_price,price_category,availability_rate,is_highly_available,quarter_num,is_peak_season,neighborhood_avg_price,neighborhood_median_price,neighborhood_count,price_premium_pct,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room
4560053,Fort Hill Inn Historic Beauty! Minutes to Center!,8229,Terry,Roxbury,42.32397,-71.09085,Entire home/apt,315.0,3,111,2024-08-10,0.94,10,72,7,2024-09-18,Q1,5.752572638825633,Expensive,0.19726027397260273,False,1,False,162.97,128.0,700,93.28710805669755,True,False,False
4566095,"The Upton South End, The Copley Suite",5430185,Laura And Olivia,South End,42.34301,-71.07304,Entire home/apt,224.0,120,24,2024-06-30,0.21,7,180,2,2024-09-18,Q1,5.4116460518550396,Expensive,0.4931506849315068,False,1,False,261.17,204.0,585,-14.23210935406058,True,False,False
4568116,AKBrownstone: cozy private studio by T,11228809,Jonathan,Roxbury,42.32967,-71.09328,Entire home/apt,176.0,2,805,2024-09-15,6.72,6,0,106,2024-09-18,Q1,5.170483995038151,Comfort,0.0,False,1,False,162.97,128.0,700,7.995336565011966,True,False,False
4593974,Parking EZ 2 Downtown/Longwood Larg,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,39.0,91,7,2018-02-15,0.07,31,365,0,2024-09-18,Q1,3.6635616461296463,,1.0,True,1,False,162.97,128.0,700,-76.0692151929803,False,False,True
4593985,Parking Renovated Close to Downtown,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,39.0,91,1,2015-06-20,0.01,31,365,0,2024-09-18,Q1,3.6635616461296463,,1.0,True,1,False,162.97,128.0,700,-76.0692151929803,False,False,True
4614037,Boston RooftopTerrace/ 2 Bed / By Logan airport,9073339,Elisangela,East Boston,42.378693,-71.035088,Entire home/apt,271.0,1,401,2024-09-16,3.56,3,326,60,2024-09-18,Q1,5.602118820879701,Expensive,0.8931506849315068,True,1,False,164.36,135.0,412,64.88196641518617,True,False,False
4623114,South End Studio Perfect for Work Travel #46,22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,367.0,1,161,2024-06-27,1.46,88,348,14,2024-09-18,Q1,5.905361848054571,Expensive,0.9534246575342465,True,1,False,261.17,204.0,585,40.52149940651682,True,False,False
4624582,Parking Easy to downtown/Longwood,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,39.0,91,4,2016-10-31,0.04,31,365,0,2024-09-18,Q1,3.6635616461296463,,1.0,True,1,False,162.97,128.0,700,-76.0692151929803,False,False,True
4630071,Charming studio,12165186,Masha,Brighton,42.34341,-71.15451,Entire home/apt,60.0,91,19,2024-05-31,0.21,3,255,2,2024-09-18,Q1,4.0943445622221,Budget,0.6986301369863014,True,1,False,161.32,132.0,532,-62.80684354078849,True,False,False
4662379,Historic House modernized,24124767,Matt,Brighton,42.34765,-71.15509,Entire home/apt,354.0,3,199,2024-09-09,1.67,2,261,26,2024-09-18,Q1,5.869296913133774,Expensive,0.7150684931506849,True,1,False,161.32,132.0,532,119.43962310934788,True,False,False
4737304,Cosy Celtic Retreat,24158689,Deborah,Brighton,42.35111,-71.16529,Private room,75.0,91,28,2024-07-31,0.24,1,269,2,2024-09-18,Q1,4.31748811353631,Budget,0.736986301369863,True,1,False,161.32,132.0,532,-53.50855442598562,False,False,True
4755586,One Sweet Place (A) managed by Andrea,24532370,Andrea,Mattapan,42.27667,-71.08169,Private room,43.0,30,23,2024-04-07,0.29,4,254,4,2024-09-18,Q1,3.7612001156935624,,0.6958904109589041,True,1,False,98.49,88.0,124,-56.34074525332521,False,False,True
4765070,Studio w/ private entrance and bathroom,24584716,Katty,Jamaica Plain,42.32352198858505,-71.10688328334862,Entire home/apt,98.0,29,428,2024-08-30,3.62,1,185,20,2024-09-18,Q1,4.584967478670572,Budget,0.5068493150684932,True,1,False,210.5,156.5,392,-53.44418052256532,True,False,False
5048406,3rd floor room in Victorian House,26062958,Yvonne,Dorchester,42.31124,-71.06551,Private room,65.0,29,41,2023-06-18,0.35,1,322,0,2024-09-18,Q1,4.174387269895637,Budget,0.8821917808219178,True,1,False,118.56,91.0,1084,-45.17543859649123,False,False,True
5049582,Quiet room - Great location!,197327,Melissa,Jamaica Plain,42.31327,-71.10811,Private room,70.0,30,35,2024-06-30,0.31,2,233,4,2024-09-18,Q1,4.248495242049359,Budget,0.6383561643835617,True,1,False,210.5,156.5,392,-66.7458432304038,False,False,True
5166870,2 Bdrm Apt w/ tower in JP Victorian,1487352,Matt And Eva,Jamaica Plain,42.30542,-71.10409,Entire home/apt,198.0,2,444,2024-08-28,3.79,1,171,58,2024-09-18,Q1,5.288267030694535,Comfort,0.4684931506849315,False,1,False,210.5,156.5,392,-5.938242280285035,True,False,False
5203538,Beautiful Townhouse Boston's South End,26917979,Jim,South End,42.34024,-71.07483,Entire home/apt,950.0,5,31,2024-09-14,0.27,1,287,10,2024-09-18,Q1,6.856461984594587,Premium,0.7863013698630137,True,1,False,261.17,204.0,585,263.74775050733234,True,False,False
5358934,"Renovated, Quiet, Free Parking",18517776,Huggy,Roxbury,42.31681,-71.08001,Private room,39.0,91,6,2019-11-01,0.06,31,365,0,2024-09-18,Q1,3.6635616461296463,,1.0,True,1,False,162.97,128.0,700,-76.0692151929803,False,False,True
5434353,Quiet  Beauty in Boston,9658771,Anthony,Roslindale,42.28629,-71.13839,Entire home/apt,155.0,29,25,2021-04-30,0.23,2,353,0,2024-09-18,Q1,5.043425116919247,Comfort,0.9671232876712329,True,1,False,134.0,110.0,236,15.671641791044777,True,False,False
5495267,Parking Renovated Close to Downtown,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,39.0,91,2,2016-08-30,0.02,31,254,0,2024-09-18,Q1,3.6635616461296463,,0.6958904109589041,True,1,False,162.97,128.0,700,-76.0692151929803,False,False,True
5526487,*Fort Hill Inn: Penthouse Duplex* Close to Center,28662210,Terry,Mission Hill,42.33211,-71.09842,Entire home/apt,315.0,3,199,2024-08-24,1.76,5,52,31,2024-09-18,Q1,5.752572638825633,Expensive,0.14246575342465753,False,1,False,150.14,139.5,160,109.80418276275479,True,False,False
5526514,"Fresh! City Loft Apartment,  Minutes to Center!",28662210,Terry,Roxbury,42.3285,-71.09608,Entire home/apt,179.0,3,130,2024-08-05,1.12,5,55,3,2024-09-18,Q1,5.187385805840755,Comfort,0.1506849315068493,False,1,False,162.97,128.0,700,9.836166165551944,True,False,False
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,174.0,1,154,2024-08-04,1.37,88,195,4,2024-09-18,Q1,5.159055299214529,Comfort,0.5342465753424658,True,1,False,261.17,204.0,585,-33.376727801814916,True,False,False
5746844,Share South End Multi-level Loft/ with parking,10778805,Paul,Roxbury,42.33509,-71.07847,Private room,100.0,91,9,2015-08-21,0.08,3,364,0,2024-09-18,Q1,4.605170185988092,Budget,0.9972602739726028,True,1,False,162.97,128.0,700,-38.63901331533411,False,False,True
5768819,"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,417.0,29,150,2023-09-17,1.36,88,271,0,2024-09-18,Q1,6.0330862217988015,Expensive,0.7424657534246575,True,1,False,261.17,204.0,585,59.66611785427115,True,False,False
5781926,City sanctuary - garden terrace - ocean view,29573894,Amy,South Boston,42.33286,-71.04506,Entire home/apt,250.0,3,91,2024-08-26,1.06,1,325,22,2024-09-18,Q1,5.521460917862246,Expensive,0.8904109589041096,True,1,False,263.12,209.0,396,-4.986318029796292,True,False,False
5782221,"""La Gemma"" - a gem in the North End",18601802,Gina,North End,42.36726,-71.05424,Entire home/apt,330.0,3,298,2024-09-06,2.66,1,99,25,2024-09-18,Q1,5.799092654460526,Expensive,0.27123287671232876,False,1,False,289.53,226.5,176,13.977826132007056,True,False,False
5870922,The Nantucket Room near Harvard Square,26956083,Todd,Allston,42.3605,-71.12633,Private room,75.0,3,358,2024-08-13,3.12,8,131,32,2024-09-18,Q1,4.31748811353631,Budget,0.3589041095890411,False,1,False,142.58,108.0,216,-47.39795202693225,False,False,True
5884429,"Two Rooms, Private Bath, AC",15396970,Linda,Roslindale,42.28516,-71.13772,Private room,77.0,7,112,2022-08-17,0.99,2,51,0,2024-09-18,Q1,4.343805421853684,Budget,0.13972602739726028,False,1,False,134.0,110.0,236,-42.53731343283582,False,False,True
5927267,"Large room, wood floor, 2 windows, 27 Dexter",26098645,Manuela,South Boston,42.33034,-71.05802,Private room,69.0,5,199,2024-08-10,1.74,6,70,15,2024-09-18,Q1,4.23410650459726,Budget,0.1917808219178082,False,1,False,263.12,209.0,396,-73.77622377622379,False,False,True
5967421,The Meditation Room near Harvard Square,26956083,Todd,Allston,42.3605,-71.12633,Private room,73.0,75,178,2024-08-19,1.56,8,262,4,2024-09-18,Q1,4.290459441148391,Budget,0.7178082191780822,True,1,False,142.58,108.0,216,-48.80067330621406,False,False,True
5974886,Serene home w private parking & easy MBTA access,23856705,Christina,Dorchester,42.32426,-71.05869,Entire home/apt,275.0,2,21,2024-09-01,0.19,1,10,16,2024-09-18,Q1,5.616771097666572,Expensive,0.0273972602739726,False,1,False,118.56,91.0,1084,131.95006747638328,True,False,False
6080461,Fort Hill Inn- Cozy Studio ApT 1.5 miles to Center,28662210,Terry,Roxbury,42.32966,-71.09597,Entire home/apt,163.0,3,139,2024-08-27,1.21,5,60,19,2024-09-18,Q1,5.093750200806762,Comfort,0.1643835616438356,False,1,False,162.97,128.0,700,0.018408296005400466,True,False,False
6131224,Hidden Gem in Boston: Long Term 1 Month + Only,7303930,Lawrence,Hyde Park,42.2619,-71.11315,Entire home/apt,112.0,29,26,2024-07-08,0.23,1,171,1,2024-09-18,Q1,4.718498871295094,Moderate,0.4684931506849315,False,1,False,129.21,110.0,144,-13.31940252302454,True,False,False
6214710,Small studio in GREAT location,27608437,M,Back Bay,42.35262,-71.07899,Entire home/apt,115.0,91,57,2019-07-06,0.51,1,115,0,2024-09-18,Q1,4.74493212836325,Moderate,0.3150684931506849,False,1,False,273.15,224.0,639,-57.89859051803038,True,False,False
6238463,Pvt tree top suite in great location,31691830,Penny,Jamaica Plain,42.31583,-71.11448,Private room,129.0,2,358,2024-09-14,3.27,1,27,59,2024-09-18,Q1,4.859812404361672,Moderate,0.07397260273972603,False,1,False,210.5,156.5,392,-38.71733966745843,False,False,True
6544267,Urban Oasis / Apartment perfect for work & create,34227346,Kai,Roxbury,42.32932,-71.08925,Entire home/apt,170.0,3,91,2024-09-01,1.16,1,308,12,2024-09-18,Q1,5.135798437050262,Comfort,0.8438356164383561,True,1,False,162.97,128.0,700,4.313677363932013,True,False,False
6603827,Cozy private room near bus stop,34552909,Barrie,Roslindale,42.28411,-71.11693,Private room,50.0,29,15,2024-05-01,0.13,3,278,2,2024-09-18,Q1,3.912023005428146,,0.7616438356164383,True,1,False,134.0,110.0,236,-62.68656716417911,False,False,True
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,209.0,1,254,2024-07-14,2.26,88,300,21,2024-09-18,Q1,5.342334251964811,Expensive,0.821917808219178,True,1,False,261.17,204.0,585,-19.97549488838688,True,False,False
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,191.0,1,158,2024-09-02,1.74,88,330,21,2024-09-18,Q1,5.25227342804663,Comfort,0.9041095890410958,True,1,False,261.17,204.0,585,-26.86755752957844,True,False,False
6759004,Stylish & Comfortable Newbury St Studio; #10,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,409.0,1,265,2024-09-14,2.39,88,227,20,2024-09-18,Q1,6.013715156042802,Expensive,0.6219178082191781,True,1,False,273.15,224.0,639,49.73457807065716,True,False,False
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,418.0,1,108,2024-09-01,1.21,88,353,17,2024-09-18,Q1,6.035481432524756,Expensive,0.9671232876712329,True,1,False,261.17,204.0,585,60.04901022322624,True,False,False
6762011,"Heart of South End, Convenient, Comfy Studio #22",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,174.0,1,154,2024-09-09,1.6,88,228,19,2024-09-18,Q1,5.159055299214529,Comfort,0.6246575342465753,True,1,False,261.17,204.0,585,-33.376727801814916,True,False,False
6763409,"Charming Studio in Boston Brownstone, C.Ave#5",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,412.0,29,258,2023-11-30,2.37,88,274,7,2024-09-18,Q1,6.021023349349527,Expensive,0.7506849315068493,True,1,False,261.17,204.0,585,57.75165600949572,True,False,False
6780077,"Treetop and Ocean view, safe, near metro",9898255,Jessica,Dorchester,42.31392,-71.06137,Entire home/apt,160.0,2,109,2024-08-17,1.58,3,318,18,2024-09-18,Q1,5.075173815233827,Comfort,0.8712328767123287,True,1,False,118.56,91.0,1084,34.9527665317139,True,False,False
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,Roxbury,42.31676,-71.08,Private room,35.0,91,11,2016-09-21,0.1,31,365,0,2024-09-18,Q1,3.5553480614894135,,1.0,True,1,False,162.97,128.0,700,-78.52365466036694,False,False,True
6810723,"South End Studio, Ideal for Boston Travelers..# 23",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,183.0,1,137,2024-08-04,1.56,88,254,10,2024-09-18,Q1,5.209486152841421,Comfort,0.6958904109589041,True,1,False,261.17,204.0,585,-29.930696481219133,True,False,False
6819620,Renovated Parking EZ to downtown,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,39.0,91,5,2017-11-23,0.05,31,365,0,2024-09-18,Q1,3.6635616461296463,,1.0,True,1,False,162.97,128.0,700,-76.0692151929803,False,False,True
6843795,A Fenway Getaway,23249169,Helen,Fenway,42.34512,-71.09479,Entire home/apt,185.0,91,98,2019-10-14,0.88,1,139,0,2024-09-18,Q1,5.220355825078324,Comfort,0.38082191780821917,False,1,False,249.06,206.0,524,-25.720709869107843,True,False,False
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,335.0,1,220,2024-09-08,2.01,88,345,32,2024-09-18,Q1,5.814130531825066,Expensive,0.9452054794520548,True,1,False,261.17,204.0,585,28.268943599954042,True,False,False
6879036,Stylish Studio on Newbury St; #3,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,409.0,1,261,2024-07-07,2.43,88,216,11,2024-09-18,Q1,6.013715156042802,Expensive,0.5917808219178082,True,1,False,273.15,224.0,639,49.73457807065716,True,False,False
6882615,"City Living with a View, Newbury St; #4",22348222,Maverick,Back Bay,42.34979,-71.08262,Entire home/apt,410.0,1,297,2024-08-18,2.76,88,204,19,2024-09-18,Q1,6.016157159698354,Expensive,0.5589041095890411,True,1,False,273.15,224.0,639,50.100677283543845,True,False,False
6908525,"Stylish Studio on Newbury St, THIS IS BOSTON!; #12",22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,422.0,29,239,2023-11-22,2.14,88,311,3,2024-09-18,Q1,6.045005314036012,Expensive,0.852054794520548,True,1,False,273.15,224.0,639,54.493867838184165,True,False,False
7053454,Basement apartment in Charlestown,36992931,Ryan,Charlestown,42.38239,-71.06393,Private room,200.0,91,8,2016-07-29,0.07,1,365,0,2024-09-18,Q1,5.298317366548036,Comfort,1.0,True,1,False,313.87,209.0,188,-36.279351323796476,False,False,True
7086825,Private Room near public transport,34552909,Barrie,Roslindale,42.28249,-71.1146,Private room,50.0,29,22,2022-11-01,0.2,3,320,0,2024-09-18,Q1,3.912023005428146,,0.8767123287671232,True,1,False,134.0,110.0,236,-62.68656716417911,False,False,True
7093184,Easy to downtown/Longwood Free Parking Clean House,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,35.0,91,7,2017-05-01,0.06,31,365,0,2024-09-18,Q1,3.5553480614894135,,1.0,True,1,False,162.97,128.0,700,-78.52365466036694,False,False,True
7161203,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,35.0,91,6,2017-06-21,0.06,31,365,0,2024-09-18,Q1,3.5553480614894135,,1.0,True,1,False,162.97,128.0,700,-78.52365466036694,False,False,True
7222349,M&R - Front Bedroom Bathroom Parking - Walk to T!,7988017,Minter,Dorchester,42.29325,-71.05707,Private room,55.0,29,154,2023-09-30,1.42,3,4,1,2024-09-18,Q1,4.007333185232471,Budget,0.010958904109589041,False,1,False,118.56,91.0,1084,-53.60998650472335,False,False,True
7239024,M&R Quiet Back Room Parking Bathroom,7988017,Minter,Dorchester,42.29348,-71.05569,Private room,106.0,29,240,2023-12-01,2.14,3,48,2,2024-09-18,Q1,4.663439094112067,Moderate,0.13150684931506848,False,1,False,118.56,91.0,1084,-10.593792172739542,False,False,True
7287822,Light and airy separate apt in funky Jamaica Plain,17844905,Susan,Jamaica Plain,42.31572,-71.10847,Entire home/apt,101.0,2,352,2024-08-15,3.18,2,39,49,2024-09-18,Q1,4.61512051684126,Moderate,0.10684931506849316,False,1,False,210.5,156.5,392,-52.01900237529691,True,False,False
7298966,"Quiet, sunny studio, directly on the T",31289781,Dustin,Brighton,42.343,-71.14416,Entire home/apt,79.0,80,13,2024-08-02,0.14,1,160,2,2024-09-18,Q1,4.3694478524670215,Budget,0.4383561643835616,False,1,False,161.32,132.0,532,-51.02901066203819,True,False,False
7310887,"Spacious 3 bed, in unit laundry, central Air",38302832,Joel,Brighton,42.34532,-71.13829,Entire home/apt,435.0,3,257,2024-09-01,2.31,1,65,20,2024-09-18,Q1,6.075346031088684,Expensive,0.1780821917808219,False,1,False,161.32,132.0,532,169.65038432928344,True,False,False
7330494,Private apartment /parking/cozy garden. STR-398119,38403389,Katarzyna,South Boston,42.33053,-71.05388,Entire home/apt,180.0,3,507,2024-09-14,4.55,1,243,61,2024-09-18,Q1,5.19295685089021,Comfort,0.6657534246575343,True,1,False,263.12,209.0,396,-31.590148981453332,True,False,False
7474044,Stylish & Comfortable Newbury St Studio; #5,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,318.0,1,156,2024-08-31,1.57,88,253,21,2024-09-18,Q1,5.762051382780177,Expensive,0.6931506849315069,True,1,False,273.15,224.0,639,16.419549697968158,True,False,False
7474855,Stylish & Comfortable Newbury St Studio; #11,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,364.0,1,263,2024-09-15,2.57,88,248,26,2024-09-18,Q1,5.8971538676367405,Expensive,0.6794520547945205,True,1,False,273.15,224.0,639,33.260113490756005,True,False,False
7475052,"Comfortable Studio in Back Bay, on Newbury St; #7",22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,373.0,1,231,2024-08-03,2.28,88,268,24,2024-09-18,Q1,5.921578419643816,Expensive,0.7342465753424657,True,1,False,273.15,224.0,639,36.55500640673623,True,False,False
7475215,Comfortable & Stylish Studio on Newbury St; #2,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,408.0,1,218,2024-09-02,2.0,88,241,18,2024-09-18,Q1,6.0112671744041615,Expensive,0.6602739726027397,True,1,False,273.15,224.0,639,49.36847885777047,True,False,False
7475379,Stylish & Comfortable Newbury St Studio; #6,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,408.0,1,261,2024-08-31,2.44,88,227,12,2024-09-18,Q1,6.0112671744041615,Expensive,0.6219178082191781,True,1,False,273.15,224.0,639,49.36847885777047,True,False,False
7475573,Charming Studio on Boston's iconic Newbury St; #8,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,408.0,1,336,2024-09-15,3.34,88,182,59,2024-09-18,Q1,6.0112671744041615,Expensive,0.4986301369863014,True,1,False,273.15,224.0,639,49.36847885777047,True,False,False
7476340,"Charming Studio in Boston Brownstone, #44",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,174.0,1,165,2024-09-05,1.81,88,264,22,2024-09-18,Q1,5.159055299214529,Comfort,0.7232876712328767,True,1,False,261.17,204.0,585,-33.376727801814916,True,False,False
7482195,Private room near bus stop,34552909,Barrie,Roslindale,42.28413,-71.11671,Private room,50.0,29,7,2023-06-03,0.08,3,330,0,2024-09-18,Q1,3.912023005428146,,0.9041095890410958,True,1,False,134.0,110.0,236,-62.68656716417911,False,False,True
7499960,Safe Central City Location! WalkToWork/Everywhere!,9529655,Suzanne,Fenway,42.35105,-71.09488,Entire home/apt,235.0,91,15,2021-07-24,0.14,4,362,0,2024-09-18,Q1,5.459585514144159,Expensive,0.9917808219178083,True,1,False,249.06,206.0,524,-5.645226049947805,True,False,False
7511737,Spacious South End Studio w/Boston View #7,22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,418.0,29,247,2023-11-15,2.26,88,252,5,2024-09-18,Q1,6.035481432524756,Expensive,0.6904109589041096,True,1,False,261.17,204.0,585,60.04901022322624,True,False,False
7513605,"Stylish Downtown Studio in the SouthEnd, C.Ave# 2",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,174.0,29,234,2023-12-15,2.16,88,201,10,2024-09-18,Q1,5.159055299214529,Comfort,0.5506849315068493,True,1,False,261.17,204.0,585,-33.376727801814916,True,False,False
7513906,Charming & Stylish Studio on Beacon Hill; #6,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,400.0,29,225,2023-11-15,2.08,88,238,6,2024-09-18,Q1,5.991464547107982,Expensive,0.6520547945205479,True,1,False,188.61,142.5,476,112.07783256455117,True,False,False
7514024,"Downtown Beacon Hill Convenient, Comfy Studio #14",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,400.0,29,190,2023-11-09,2.1,88,256,3,2024-09-18,Q1,5.991464547107982,Expensive,0.7013698630136986,True,1,False,188.61,142.5,476,112.07783256455117,True,False,False
7514336,Charming & Stylish Studio on Beacon Hill; #11,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,389.0,1,179,2024-07-01,1.78,88,235,6,2024-09-18,Q1,5.963579343618446,Expensive,0.6438356164383562,True,1,False,188.61,142.5,476,106.24569216902601,True,False,False
